celebrity_name,season,placement,week1_fan_vote_pct,week2_fan_vote_pct,week3_fan_vote_pct,week4_fan_vote_pct,week5_fan_vote_pct,week6_fan_vote_pct,week7_fan_vote_pct,week8_fan_vote_pct,week9_fan_vote_pct,week10_fan_vote_pct,week11_fan_vote_pct
Cody Linley,7,4,0.07923141750835262,0.07787330348245738,0.07692307691538464,0.07692307920788853,0.07692307920815089,0.07692307691538464,0.09372579684608816,0.08692307435212114,0.07184844373893483,0.07692307691538464,0.0
Misty May-Treanor,7,10,0.0788992996994682,0.07787330348245738,0.07692307691538464,0.07692307920788853,0.07692307920815089,0.07692307691538464,0.07692307920675166,0.07692307806176775,0.07692307806162782,0.07692307691538464,0.0
Maurice Greene,7,5,0.07989565313016335,0.08239819053608563,0.07692307691538464,0.08199696719023465,0.07692307920815089,0.07692307691538464,0.08352171504688574,0.06084463921277197,0.07692307806162782,0.07692307691538464,0.0
Warren Sapp,7,2,0.07856718191184417,0.07692308092779562,0.07692307691538464,0.07707085873626716,0.07923076782803946,0.07692307691538464,0.09712715744097165,0.07692307806176775,0.0794603877723936,0.07692307691538464,0.0
Jeffrey Ross,7,13,0.08493505240130311,0.07692308092779562,0.07692307691538464,0.07692307920788853,0.07692307920815089,0.07692307691538464,0.07692307920675166,0.07692307806176775,0.07692307806162782,0.07692307691538464,0.0
Toni Braxton,7,8,0.0779029462848777,0.07692308092779562,0.07692307691538464,0.07707085873626716,0.03948716626337881,0.07692307691538464,0.07692307920675166,0.07692307806176775,0.07692307806162782,0.07692307691538464,0.0
Lance Bass,7,3,0.07856718189765416,0.08013574700927151,0.07692307691538464,0.07692307920788853,0.08948717825024873,0.07692307691538464,0.08352171504688574,0.08300150571742969,0.07692307806162782,0.07692307691538464,0.0
Kim Kardashian,7,11,0.0805598887250375,0.03859726151569865,0.07692307691538464,0.07692307920788853,0.07692307920815089,0.07692307691538464,0.07692307920675166,0.07692307806176775,0.07692307806162782,0.07692307691538464,0.0
Rocco DiSpirito,7,9,0.08122412435227438,0.08918552111289002,0.07692307691538464,0.07140582283785583,0.07692307920815089,0.07692307691538464,0.07692307920675166,0.07692307806176775,0.07692307806162782,0.07692307691538464,0.0
Brooke Burke,7,1,0.07721214249080498,0.07692308092779562,0.07692307691538464,0.07692307920788853,0.07692307920815089,0.07692307691538464,0.07692307920675166,0.07692307806176775,0.0794603877723936,0.07692307691538464,0.0
Gilles Marini,8,2,0.07692308035453407,0.07692307882605547,0.07692307920843074,0.07692307806162782,0.07692308092667625,0.07692307748850623,0.07692307748850623,0.08051281973057375,0.07943243882490585,0.07692307691538464,0.07692307691538464
Denise Richards,8,12,0.07869262400856218,0.07853304564841114,0.03298605571236579,0.07692307806162782,0.07692308092667625,0.07692307748850623,0.07692307748850623,0.07692307978127251,0.0769230792075912,0.07692307691538464,0.07692307691538464
David Alan Grier,8,9,0.07692308035453407,0.08133299031639966,0.07692307920843074,0.07692307806162782,0.01882781451062656,0.07692307748850623,0.07692307748850623,0.07692307978127251,0.0769230792075912,0.07692307691538464,0.07692307691538464
Lawrence Taylor,8,7,0.08280785047433577,0.07923303181338143,0.07904905977444994,0.07692307806162782,0.09168498253623389,0.07692307748850623,0.0751648320158391,0.07692307978127251,0.0769230792075912,0.07692307691538464,0.07692307691538464
Ty Murray,8,4,0.047787254624532184,0.07923303180182892,0.07692307920843074,0.07692307806162782,0.08930403006075892,0.08154672964863761,0.0786813155105927,0.08532051214657485,0.09815903091163657,0.07692307691538464,0.07692307691538464
Shawn Johnson,8,1,0.07692308035453407,0.07692307882616915,0.07692307920843074,0.07692307806162782,0.07739926769793594,0.07692307748850623,0.07692307748850623,0.08532051214657485,0.07943243882490585,0.07692307691538464,0.07692307691538464
Steve Wozniak,8,10,0.08898069017208665,0.08133299030118865,0.0987340994584055,0.0713858805214386,0.07692308092667625,0.07692307748850623,0.07692307748850623,0.07692307978127251,0.0769230792075912,0.07692307691538464,0.07692307691538464
Belinda Carlisle,8,13,0.08075023724235847,0.04913361547772748,0.07692307920843074,0.07692307806162782,0.07692308092667625,0.07692307748850623,0.07692307748850623,0.07692307978127251,0.0769230792075912,0.07692307691538464,0.07692307691538464
Chuck Wicks,8,6,0.07692308035453407,0.0792330318136088,0.07692307920843074,0.07692307806162782,0.08454212511708492,0.07692307748850623,0.07692307748850623,0.036538444828396834,0.0769230792075912,0.07692307691538464,0.07692307691538464
Lil' Kim,8,5,0.07692308035453407,0.07713307328800058,0.07692307920843074,0.07692307806162782,0.07739926769793594,0.07692307748850623,0.07692307748850623,0.07891025558948139,0.05003167806522759,0.07692307691538464,0.07692307691538464
Steve-O,8,8,0.08075023724235847,0.08343294882502417,0.08889157961278973,0.08072472723365007,0.09644688747990789,0.07229941787779418,0.07692307748850623,0.07692307978127251,0.0769230792075912,0.07692307691538464,0.07692307691538464
Holly Madison,8,11,0.07869262400856218,0.08063300413592524,0.08495457167454343,0.07865861152863336,0.07692308092667625,0.07692307748850623,0.07692307748850623,0.07692307978127251,0.0769230792075912,0.07692307691538464,0.07692307691538464
Melissa Rycroft,8,3,0.07692308035453407,0.0769230788262792,0.07692307920843074,0.07692307806162782,0.07978022016613497,0.07692307748850623,0.07692307748850623,0.094935896989491,0.07755977961259479,0.07692307691538464,0.07692307691538464
Ashley Hamiliton,9,16,0.008214640475151174,0.06196779594902237,0.06223586156502805,0.06250000139073389,0.06250000325406131,0.06250000139027914,0.06250000092505838,0.06250000139050652,0.06250000139073389,0.06249999999375,0.0
Debi Mazar,9,12,0.06880528180606056,0.0668240439539836,0.0,0.06250000139073389,0.06250000325406131,0.06250000139027914,0.06250000092505838,0.06250000139050652,0.06250000139073389,0.06249999999375,0.0
Melissa Joan Hart,9,9,0.06634221778125773,0.07019644097126002,0.06833400730305407,0.06250000139073389,0.07043388413408048,0.03057671404786797,0.06250000092505838,0.06250000139050652,0.06250000139073389,0.06249999999375,0.0
Mark Dacascos,9,6,0.06250000418629349,0.0668240439539836,0.07026380143230782,0.06250000139073389,0.06423553678663704,0.06250000139027914,0.056745007711504925,0.06250000139050652,0.06250000139073389,0.06249999999375,0.0
Chuck Liddell,9,11,0.06880528180606056,0.07019644097126002,0.07219359556156157,0.03043387420868048,0.06250000325406131,0.06250000139027914,0.06250000092505838,0.06250000139050652,0.06250000139073389,0.06249999999375,0.0
Natalie Coughlin,9,10,0.0626478680443307,0.0668240439539836,0.06223586156502805,0.06250000139073389,0.013161132258199705,0.06250000139027914,0.06250000092505838,0.06250000139050652,0.06250000139073389,0.06249999999375,0.0
Louie Vito,9,8,0.0626478680443307,0.07019644097126002,0.06640421317380031,0.07456611348255911,0.0724999999201996,0.07249980544708112,0.06250000092505838,0.06250000139050652,0.06250000139073389,0.06249999999375,0.0
Michael Irvin,9,7,0.07249987784872179,0.0685102424662288,0.07798297794932284,0.07456611348255911,0.07456611570268075,0.07634635725530728,0.06680199150796354,0.06250000139050652,0.06250000139073389,0.06249999999375,0.0
Joanna Krupa,9,4,0.06250000418629349,0.0685102424662288,0.06223586156502805,0.06250000139073389,0.06836776835523731,0.06250000139027914,0.06250000092505838,0.06868320383324786,0.02624824965688119,0.06249999999375,0.0
Kathy Ireland,9,14,0.07126846898736847,0.0,0.06223586156502805,0.06250000139073389,0.06250000325406131,0.06250000139027914,0.06250000092505838,0.06250000139050652,0.06250000139073389,0.06249999999375,0.0
Tom DeLay,9,13,0.07126846898736847,0.07188263947629121,0.07605318382006908,0.06250000139073389,0.06250000325406131,0.06250000139027914,0.06250000092505838,0.06250000139050652,0.06250000139073389,0.06249999999375,0.0
Macy Gray,9,15,0.07250000100158888,0.06196779594902237,0.06223586156502805,0.06250000139073389,0.06250000325406131,0.06250000139027914,0.06250000092505838,0.06250000139050652,0.06250000139073389,0.06249999999375,0.0
Aaron Carter,9,5,0.06250000418629349,0.06196779594902237,0.06447441904454655,0.07043388203739456,0.06836776835523731,0.06250000139027914,0.06250000092505838,0.03822518082095147,0.06250000139073389,0.06249999999375,0.0
Mya,9,2,0.06250000418629349,0.06196779594902237,0.06223586156502805,0.06250000139073389,0.06250000325406131,0.06250000139027914,0.06395298865477261,0.06250000139050652,0.06312543419461747,0.06249999999375,0.0
Donny Osmond,9,1,0.06250000418629349,0.06196779594902237,0.06447441904454655,0.06250000139073389,0.06250000325406131,0.06250000139027914,0.06250000092505838,0.0724999977632783,0.08343784794993098,0.06249999999375,0.0
Kelly Osbourne,9,3,0.06250000418629349,0.07019644097126002,0.06640421318104552,0.06250000139073389,0.06836776835523731,0.07057710646639384,0.06250000092505838,0.0705916007964441,0.07718845140976362,0.06249999999375,0.0
Aiden Turner,10,9,0.0909090909,0.09564260669253488,0.09090909157734618,0.06842929397676438,0.09090909225464845,0.09090909225473372,0.09090909428629694,0.09090909157736685,0.0909090915773268,0.0909090909,0.0
Shannen Doherty,10,11,0.0909090909,0.048896774820898124,0.09090909157734618,0.09090909360897138,0.09090909225464845,0.09090909225473372,0.09090909428629694,0.09090909157736685,0.0909090915773268,0.0909090909,0.0
Niecy Nash,10,5,0.0909090909,0.09397921823296197,0.09090909157734618,0.09686596329726697,0.092238568299826,0.09851697526369861,0.10412452495978561,0.08486165705924185,0.0909090915773268,0.0909090909,0.0
Buzz Aldrin,10,10,0.0909090909,0.10146446628992972,0.08583519625769802,0.09090909360897138,0.09090909225464845,0.09090909225473372,0.09090909428629694,0.09090909157736685,0.0909090915773268,0.0909090909,0.0
Chad Ochocinco,10,4,0.0909090909,0.09813768939368488,0.09090909157734618,0.09090909360897138,0.092238568299826,0.09090909225473372,0.09930137371858519,0.09695651864445644,0.08975864538128064,0.0909090909,0.0
Evan Lysacek,10,2,0.0909090909,0.09148413551603939,0.09090909157734618,0.09090909360897138,0.09090909225464845,0.09612414428034789,0.09608593955778492,0.09090909157736685,0.0909090915773268,0.0909090909,0.0
Pamela Anderson,10,6,0.0909090909,0.09314752400108055,0.09090909157734618,0.09090909360897138,0.09090909225464845,0.09090909225473372,0.0489476598792272,0.09090909157736685,0.0909090915773268,0.0909090909,0.0
Nicole Scherzinger,10,1,0.0909090909,0.09115145917363776,0.09090909157734618,0.09090909360897138,0.09090909225464845,0.09090909225473372,0.09608593955778492,0.09090909157736685,0.0909090915773268,0.0909090909,0.0
Erin Andrews,10,3,0.0909090909,0.09231582971641165,0.09090909157734618,0.09282283654737994,0.09090909225464845,0.09090909225473372,0.10090909079534735,0.09090909157736685,0.09205953032277807,0.0909090909,0.0
Kate Gosselin,10,8,0.0909090909,0.09896938362530043,0.0959829794461863,0.10225679896135768,0.08825012526316031,0.09090909225473372,0.09090909428629694,0.09090909157736685,0.0909090915773268,0.0909090909,0.0
Jake Pavelka,10,7,0.0909090909,0.09481091243829338,0.09090909157734618,0.09417054546340262,0.09090909225464845,0.0780861423180837,0.09090909428629694,0.09090909157736685,0.0909090915773268,0.0909090909,0.0
David Hasselhoff,11,12,0.046372957749455906,0.083333333325,0.08333333518779676,0.08333333518764517,0.08333333643062135,0.08317676997499165,0.08333333642880236,0.0833333339458817,0.08333333518794835,0.083333333325,0.0
Florence Henderson,11,8,0.08672540455971653,0.083333333325,0.08880844463193657,0.08355679515145659,0.04432232786774951,0.08317676997499165,0.08333333642880236,0.0833333339458817,0.08333333518794835,0.083333333325,0.0
Kyle Massey,11,2,0.08333333767026274,0.083333333325,0.08333333518779676,0.08333333518764517,0.09608058575335872,0.09070719949697786,0.0957314145327872,0.0833333339458817,0.09114034907466607,0.083333333325,0.0
Jennifer Grey,11,1,0.08333333767026274,0.083333333325,0.08333333518779676,0.08333333518764517,0.08333333643062135,0.09193355424182886,0.08853716975624212,0.0833333339458817,0.08675438412438585,0.083333333325,0.0
Rick Fox,11,6,0.08333333767026274,0.083333333325,0.08333333518779676,0.08333333518764517,0.08509157450079366,0.09070707685527092,0.03693043900636737,0.0833333339458817,0.08333333518794835,0.083333333325,0.0
Kurt Warner,11,5,0.08452276130598763,0.083333333325,0.08333333518779676,0.08495344320839962,0.08509157450079366,0.10052275235771095,0.09213429214815265,0.0714465378412523,0.08333333518794835,0.083333333325,0.0
Margaret Cho,11,10,0.09333333433181717,0.083333333325,0.06464554104336628,0.08333333518764517,0.08333333643062135,0.08317677001864018,0.08333333642880236,0.0833333339458817,0.08333333518794835,0.083333333325,0.0
Michael Bolton,11,11,0.09113069107445029,0.083333333325,0.08333333518779676,0.08333333518764517,0.08333333643062135,0.08317677001864018,0.08333333642880236,0.0833333339458817,0.08333333518794835,0.083333333325,0.0
Brandy,11,4,0.08333333767026274,0.083333333325,0.08333333518779676,0.08333333518764517,0.08333333643062135,0.08334833511307871,0.08853716975624212,0.0833333339458817,0.05333332374881351,0.083333333325,0.0
The Situation,11,9,0.09333333433181717,0.083333333325,0.08880844463193657,0.07707634071692389,0.08333333643062135,0.08317676997499165,0.08333333642880236,0.0833333339458817,0.08333333518794835,0.083333333325,0.0
Audrina Patridge,11,7,0.08452276130598763,0.083333333325,0.08333333518779676,0.08333333518764517,0.08783882731393493,0.0337369549067314,0.08333333642880236,0.0833333339458817,0.08333333518794835,0.083333333325,0.0
Bristol Palin,11,3,0.08672540455971653,0.083333333325,0.09107088809038631,0.0877467393220583,0.10157509137964126,0.0931602769671621,0.0981294961273942,0.09522012259993046,0.10210526144854765,0.083333333325,0.0
Ralph Macchio,12,4,0.0909090909,0.09164983268524925,0.0909090909,0.09120035406242764,0.10090908929495557,0.09535353297931327,0.09427779090891167,0.11244755176961013,0.0909090909,0.0909090909,0.0
Chelsea Kane,12,3,0.0909090909,0.098594277396037,0.0909090909,0.09090909564094808,0.09090909293131512,0.0909090922546717,0.09693031086290518,0.09513985918465759,0.0909090909,0.0909090909,0.0
Kirstie Alley,12,2,0.0909090909,0.09396464759005782,0.0909090909,0.09848190774259294,0.09833176968568155,0.0909090922546717,0.1022353507745302,0.09898601308838263,0.0909090909,0.0909090909,0.0
Hines Ward,12,1,0.0909090909,0.0909090956426017,0.0909090909,0.09120035406242764,0.09090909293131512,0.0909090922546717,0.09427779090527369,0.0970629361401581,0.0909090909,0.0909090909,0.0
Sugar Ray Leonard,12,9,0.0909090909,0.10090909230084559,0.0909090909,0.050035281582918555,0.09090909293131512,0.0909090922546717,0.09090909428662766,0.0909090936093021,0.0909090909,0.0909090909,0.0
Chris Jericho,12,7,0.0909090909,0.0909090956426017,0.0909090909,0.09605472318253784,0.09090909293131512,0.08479797368523563,0.09090909428662766,0.0909090936093021,0.0909090909,0.0909090909,0.0
Petra Nemcova,12,8,0.0909090909,0.098594277396037,0.0909090909,0.09605472318253784,0.06348640110520141,0.0909090922546717,0.09090909428662766,0.0909090936093021,0.0909090909,0.0909090909,0.0
Mike Catherwood,12,11,0.0909090909,0.04637203080825611,0.0909090909,0.09090909564094808,0.09090909293131512,0.0909090922546717,0.09090909428662766,0.0909090936093021,0.0909090909,0.0909090909,0.0
Romeo,12,5,0.0909090909,0.0909090956426017,0.0909090909,0.09605472318253784,0.09090909293131512,0.0909090922546717,0.1022353507745302,0.05090907806137879,0.0909090909,0.0909090909,0.0
Wendy Williams,12,10,0.0909090909,0.10090909230084559,0.0909090909,0.09090909564094808,0.09090909293131512,0.0909090922546717,0.09090909428662766,0.0909090936093021,0.0909090909,0.0909090909,0.0
Kendra Wilkinson,12,6,0.0909090909,0.09627946249486641,0.0909090909,0.10819064597917537,0.10090908929495557,0.0925757551980774,0.05549793424071062,0.0909090936093021,0.0909090909,0.0909090909,0.0
Elisabetta Canalis,13,11,0.09102918609919032,0.05089198865852675,0.08354381790548339,0.08333333704968413,0.08333333456672554,0.08333333456676344,0.08333333580913325,0.083333333325,0.083333333325,0.083333333325,0.0
David Arquette,13,6,0.08411674348790897,0.08726696288600251,0.08704451793428115,0.08854864449221374,0.08333333456672554,0.08333333456676344,0.05186574360482924,0.083333333325,0.083333333325,0.083333333325,0.0
Ricki Lake,13,3,0.08333333705013887,0.08542244923321447,0.08482888417127146,0.08333333704968413,0.08333333456672554,0.08333333456676344,0.08333333580913325,0.083333333325,0.083333333325,0.083333333325,0.0
J.R. Martinez,13,1,0.08333333705013887,0.08579135193060662,0.08556742880290913,0.08333333704968413,0.08333333456672554,0.08333333456676344,0.0916268475764456,0.083333333325,0.083333333325,0.083333333325,0.0
Metta World Peace (Ron),13,12,0.05789552588982658,0.08451494909171464,0.08354381790570953,0.08333333704968413,0.08333333456672554,0.08333333456676344,0.08333333580913325,0.083333333325,0.083333333325,0.083333333325,0.0
Hope Solo,13,4,0.08333333705013887,0.08689806015562533,0.08704451793450729,0.08615629992175501,0.08333333456672554,0.09032128265763113,0.08821387823463231,0.083333333325,0.083333333325,0.083333333325,0.0
Chynna Phillips,13,9,0.08333333705013887,0.08616025469343318,0.08556742880268298,0.04007972483872722,0.08333333456672554,0.08333333456676344,0.08333333580913325,0.083333333325,0.083333333325,0.083333333325,0.0
Kristin Cavallari,13,10,0.08333333705013887,0.08579135196695475,0.04729606872130663,0.08333333704968413,0.08333333456672554,0.08333333456676344,0.08333333580913325,0.083333333325,0.083333333325,0.083333333325,0.0
Carson Kressley,13,8,0.08642089102439643,0.08726696288600251,0.08778306254016553,0.09572567820722788,0.07663119944829448,0.08333333456676344,0.08333333580913325,0.083333333325,0.083333333325,0.083333333325,0.0
Chaz Bono,13,7,0.08642089102439643,0.08767515903263298,0.09147578550723763,0.09333333363676917,0.0880141819113048,0.07538151987698087,0.08333333580913325,0.083333333325,0.083333333325,0.083333333325,0.0
Nancy Grace,13,5,0.08872503856270286,0.08616025468327956,0.0892601517403285,0.09333333363313118,0.08535460743987065,0.08333333456676344,0.09845278625279624,0.083333333325,0.083333333325,0.083333333325,0.0
Rob Kardashian,13,2,0.08872503856088387,0.08616025468327956,0.08704451793466607,0.08615629992175501,0.08333333456672554,0.08429718626451688,0.08650739356736363,0.083333333325,0.083333333325,0.083333333325,0.0
William Levy,14,3,0.083333333325,0.0833333364293329,0.0849171370652344,0.09118741082151031,0.08333333456672554,0.08333333394588645,0.09060853790963368,0.08686639217914272,0.09550724460925027,0.083333333325,0.0
Jack Wagner,14,11,0.083333333325,0.0858983885264464,0.04373825705741155,0.08333333705029046,0.08333333456672554,0.08333333394588645,0.08333333704998729,0.08333333486268397,0.08333333518764517,0.083333333325,0.0
Sherri Sheperd,14,10,0.083333333325,0.0833333364293329,0.08887664297139272,0.038354772528147674,0.08333333456672554,0.08333333394588645,0.08333333704998729,0.08333333486268397,0.08333333518764517,0.083333333325,0.0
Jaleel White,14,7,0.083333333325,0.084039652423901,0.08788676649485315,0.09118741082151031,0.08333333456672554,0.08333333394588645,0.0369572914611483,0.08333333486268397,0.08333333518764517,0.083333333325,0.0
Roshon Fegan,14,6,0.083333333325,0.0833333364293329,0.08788676649485315,0.08333333705029046,0.08333333456672554,0.08558175878768282,0.09197093577337119,0.056710248781211864,0.08333333518764517,0.083333333325,0.0
Melissa Gilbert,14,5,0.083333333325,0.08775712462990129,0.08887664296735943,0.0911874108251483,0.08886904513415322,0.08333333394588645,0.09878292508842079,0.09072228322004279,0.08333333518764517,0.083333333325,0.0
Martina Navratilova,14,12,0.083333333325,0.06679056648304166,0.08333333676539438,0.08333333705029046,0.08333333456672554,0.08333333394588645,0.08333333704998729,0.08333333484963044,0.08333333518764517,0.083333333325,0.0
Donald Driver,14,1,0.083333333325,0.0833333364293329,0.08689689001831356,0.08333333705029046,0.08333333456672554,0.08333333394588645,0.09060853790963368,0.08814186467746088,0.09768115767769227,0.083333333325,0.0
Gavin DeGraw,14,9,0.083333333325,0.0858983885273559,0.08887664296735943,0.08904148800921034,0.0744940413909324,0.08333333394588645,0.08333333704998729,0.08333333486268397,0.08333333518764517,0.083333333325,0.0
Gladys Knight,14,8,0.083333333325,0.08961586073335619,0.08887664297139272,0.09547925644974821,0.08663690227438431,0.08108490165345256,0.08333333704998729,0.08333333486268397,0.08333333518764517,0.083333333325,0.0
Katherine Jenkins,14,2,0.083333333325,0.0833333364293329,0.08392726058869482,0.0868955651932724,0.08333333456672554,0.08333333394588645,0.08924614004589616,0.08814186469051712,0.09985507073885833,0.083333333325,0.0
Maria Menounos,14,4,0.083333333325,0.0833333364293329,0.0859070135377407,0.08333333705029046,0.08333333456672554,0.08333333394588645,0.08515894646195957,0.08941733718857306,0.04028984537303754,0.083333333325,0.0
Gilles Marini,15,6,0.07692308264660092,0.07857408593303479,0.0793589405485509,0.07692308035439414,0.07692307691538464,0.0810194248911494,0.07692307691538464,0.04680727747093587,0.07692307920731137,0.07692307691538464,0.0
Sabrina Bryan,15,8,0.07697732847266853,0.07836184592727971,0.0793589405485509,0.0814798419345304,0.07692307691538464,0.04664678859882948,0.07692307691538464,0.07692307844797888,0.07692307920731137,0.07692307691538464,0.0
Kirstie Alley,15,7,0.08330644278172354,0.0804842458413308,0.07975242768309738,0.09003349694174957,0.07692307691538464,0.0810194248547838,0.07692307691538464,0.08485679054517097,0.07692307920731137,0.07692307691538464,0.0
Kelly Monaco,15,3,0.07878564684642439,0.08005976585081799,0.07896545340715065,0.07836942193091306,0.07692307691538464,0.08126398306475423,0.07692307691538464,0.08193562628936049,0.09224223602056737,0.07692307691538464,0.0
Apolo Anton Ohno,15,5,0.07788148765954646,0.07899856589787123,0.0793589405485509,0.08303505193452007,0.07692307691538464,0.07979663400729421,0.07692307691538464,0.08097540287397406,0.029634750051707105,0.07692307691538464,0.0
Emmitt Smith,15,4,0.07692308264660092,0.07984752588058636,0.07949010294671649,0.08070223693089758,0.07692307691538464,0.08150854123923161,0.07692307691538464,0.08120142750155991,0.09263585388831516,0.07692307691538464,0.0
Shawn Johnson,15,2,0.07788148765954646,0.07878632589509708,0.07909661578879537,0.07692308035439414,0.07692307691538464,0.08077486670762093,0.07692307691538464,0.08244400381667437,0.08377058663320912,0.07692307691538464,0.0
Pamela Anderson,15,13,0.05106409264480258,0.07750439722425226,0.07790041535835888,0.07692308035439414,0.07692307691538464,0.07758582884927162,0.07692307691538464,0.07692307844770631,0.07692307920731137,0.07692307691538464,0.0
Helio Castroneves,15,10,0.07878564684642439,0.07963528588276754,0.049953951789965534,0.07692308035439414,0.07692307691538464,0.07758582888574996,0.07692307691538464,0.07692307844770631,0.07692307920731137,0.07692307691538464,0.0
Joey Fatone,15,12,0.08059396522018025,0.04671969803264522,0.07790041535733876,0.07692308035439414,0.07692307691538464,0.07758582888574996,0.07692307691538464,0.07692307844770631,0.07692307920731137,0.07692307691538464,0.0
Drew Lachey,15,11,0.07878564684642439,0.0798475258448374,0.07975242768321003,0.07692308035439414,0.07692307691538464,0.07758582888574996,0.07692307691538464,0.07692307844770631,0.07692307920731137,0.07692307691538464,0.0
Bristol Palin,15,9,0.08240228359484561,0.08175768579642019,0.08014591486006861,0.045694441166478826,0.07692307691538464,0.07758582888574996,0.07692307691538464,0.07692307844770631,0.07692307920731137,0.07692307691538464,0.0
Melissa Rycroft,15,1,0.07968980603421182,0.07942304589390055,0.07896545338056768,0.07914702693454588,0.07692307691538464,0.08004119214495413,0.07692307691538464,0.08024100071581157,0.08633193964771063,0.07692307691538464,0.0
Ingo Rademacher,16,5,0.08727706590898467,0.083333333325,0.08333333456676344,0.08333333580898168,0.08615629799394078,0.0853757724348498,0.083333333325,0.083333333325,0.0804255288200969,0.08333333518734201,0.0
Zendaya,16,2,0.08511491053316017,0.083333333325,0.08333333456676344,0.08333333580898168,0.08333333518764517,0.08333333580841325,0.083333333325,0.083333333325,0.0862411316209911,0.08905982358595801,0.0
Dorothy Hamill,16,12,0.08673652710172254,0.083333333325,0.08333333456676344,0.08333333580898168,0.08333333518764517,0.08333333580841325,0.083333333325,0.083333333325,0.08333333394589118,0.08333333518734201,0.0
Victor Ortiz,16,8,0.08835814363895467,0.083333333325,0.08333333456676344,0.09333333224376278,0.08615629799394078,0.06985851962914172,0.083333333325,0.083333333325,0.08333333394589118,0.08333333518734201,0.0
Alexandra Raisman,16,4,0.033465808628459014,0.083333333325,0.08333333456676344,0.08333333580898168,0.08333333518764517,0.08333333580841325,0.083333333325,0.083333333325,0.08333333394589118,0.05760640436367096,0.0
Jacoby Jones,16,3,0.08727706592831493,0.083333333325,0.08333333456676344,0.08333333580898168,0.08333333518764517,0.08670203240287767,0.083333333325,0.083333333325,0.08333333394589118,0.09760726686567674,0.0
D. L. Hughley,16,9,0.09160137670639955,0.083333333325,0.09120566765561972,0.08663690356501354,0.06768739086138104,0.08333333580841325,0.083333333325,0.083333333325,0.08333333394589118,0.08333333518734201,0.0
Andy Dick,16,7,0.08889868247218059,0.083333333325,0.08695034125757313,0.08663690356501354,0.09333333154957578,0.0893545523398429,0.083333333325,0.083333333325,0.08333333394589118,0.08333333518734201,0.0
Wynonna Judd,16,11,0.08835814360694584,0.083333333325,0.07184397988593604,0.08333333580898168,0.08333333518764517,0.08333333580841325,0.083333333325,0.083333333325,0.08333333394589118,0.08333333518734201,0.0
Kellie Pickler,16,1,0.08673652701834685,0.083333333325,0.08333333456676344,0.08333333580898168,0.08333333518764517,0.08333333580841325,0.083333333325,0.083333333325,0.08333333394589118,0.08905982358595801,0.0
Lisa Vanderpump,16,10,0.08835814361157211,0.083333333325,0.08333333456676344,0.061190463404801984,0.08333333518764517,0.08333333580841325,0.083333333325,0.083333333325,0.08333333394589118,0.08333333518734201,0.0
Sean Lowe,16,6,0.08781760474912022,0.083333333325,0.08333333456676344,0.08886904645853627,0.08333333518764517,0.08537577243439505,0.083333333325,0.083333333325,0.08333333394589118,0.08333333518734201,0.0
Valerie Harper,17,10,0.08695754631966018,0.09145363365069145,0.09333333015880074,0.07599155495496043,0.0840228129744113,0.083333333325,0.08333333501178788,0.08333333705029046,0.08333333490778556,0.08333333456676344,0.083333333325
Brant Daugherty,17,7,0.08631542460550169,0.08393483647793848,0.0833333339458817,0.08700421692199896,0.08717176250202441,0.083333333325,0.08590280465839771,0.031145813086029903,0.08333333490778556,0.08333333456676344,0.083333333325
Elizabeth Berkley Lauren,17,6,0.08503118120871699,0.08333333642940868,0.0833333339458817,0.08333333456678238,0.08772420996417392,0.083333333325,0.0872182335331592,0.09854166712955573,0.037649806469538645,0.08333333456676344,0.083333333325
Leah Remini,17,5,0.04547040893881914,0.08333333642940868,0.0833333339458817,0.08333333456678238,0.09052468793684314,0.083333333325,0.08765670982740735,0.09072916688659238,0.09054145127084147,0.06476189852004366,0.083333333325
Corbin Bleu,17,2,0.08503118120852919,0.08333333642940868,0.0833333339458817,0.08333333456678238,0.08661931505389191,0.083333333325,0.0850258520656541,0.0855208333912835,0.08706765927012869,0.08333333456676344,0.083333333325
Amber Riley,17,1,0.08366988442887527,0.08333333642940868,0.0833333339458817,0.08333333456678238,0.0877242099641739,0.083333333325,0.08502585206565409,0.09072916688659238,0.09314679528546074,0.08333333456676344,0.083333333325
Keyshawn Johnson,17,12,0.0895260331316031,0.05213030954512661,0.0833333339458817,0.08333333456678238,0.0840228129744113,0.083333333325,0.08333333501178788,0.08333333705029046,0.08333333490778556,0.08333333456676344,0.083333333325
Bill Engvall,17,4,0.08888391141726991,0.08769423506067699,0.0833333339458817,0.08700421692199896,0.08882910487491903,0.083333333325,0.0889721387109477,0.10114583387721017,0.10105282686781351,0.10047618800490116,0.083333333325
Christina Milian,17,9,0.08631542460492692,0.08333333642940868,0.0833333339458817,0.08333333456678238,0.04499474570387825,0.083333333325,0.08333333501178788,0.08333333705029046,0.08333333490948557,0.08333333456676344,0.083333333325
"Nicole ""Snooki"" Polizzi",17,8,0.08567330290153966,0.08957393435568421,0.0833333339458817,0.08333333456678238,0.08717176248212123,0.083333333325,0.06096226432766829,0.08333333705029046,0.08333333490948557,0.08333333456676344,0.083333333325
